,smiles,dipole
28191,CNc1c(C)coc1N,1.5341
28192,CNc1c(N)coc1N,2.6778
28193,CNc1c(C)c[nH]c1O,0.3871
28194,CNc1c(N)c[nH]c1O,1.5059
28195,CNc1c(O)c[nH]c1O,1.3311
28196,CNc1c(C)coc1O,1.0968
28197,CNc1c(N)coc1O,0.9571
28198,COc1c(C)c[nH]c1C,2.0228
28199,COc1c(N)c[nH]c1C,1.5235
28200,COc1c(O)c[nH]c1C,2.2318
28201,COc1c(C)coc1C,1.2987
28202,COc1c(N)coc1C,1.1943
28203,COc1c(C)c[nH]c1N,1.1056
28204,COc1c(N)c[nH]c1N,1.139
28205,COc1c(O)c[nH]c1N,1.9093
28206,COc1c(C)coc1N,0.7229
28207,COc1c(N)coc1N,1.4336
28208,COc1c(C)c[nH]c1O,0.9705
28209,COc1c(N)c[nH]c1O,0.5571
28210,COc1c(O)c[nH]c1O,1.569
28211,Nc1[nH]cc(O)c1CO,2.0217
28212,Nc1occ(O)c1CO,1.5005
28213,Nc1c[nH]c(N)c1CO,3.2256
28214,Nc1c[nH]c(O)c1CO,2.4338
28215,Nc1coc(N)c1CO,2.2167
28216,NCc1c(O)coc1N,3.4157
28217,C=C1C(=O)OC=C1N.N,6.5877
28218,OCc1c(O)c[nH]c1O,0.4944
28219,CCc1[nH]ccc1C=O,5.6686
28220,CCc1occc1C=O,3.3238
28221,CCc1[nH]cnc1C=O,7.2553
28222,CCc1ocnc1C=O,5.075
28223,CNc1[nH]ccc1C=O,6.6992
28224,CNc1occc1C=O,4.8684
28225,CNc1[nH]cnc1C=O,8.4379
28226,CNc1ocnc1C=O,6.7433
28227,COc1[nH]ccc1C=O,7.2228
28228,COc1occc1C=O,5.0515
28229,COc1[nH]cnc1C=O,8.8247
28230,COc1ocnc1C=O,6.7175
28231,O=Cc1cc[nH]c1CO,5.6458
28232,O=Cc1ccoc1CO,3.5457
28233,O=Cc1nc[nH]c1CO,7.3615
28234,O=Cc1ncoc1CO,4.9504
28235,C#Cc1cc[nH]c1CC,2.7917
28236,CCc1[nH]ccc1C#N,6.2464
28237,C#Cc1ccoc1CC,0.4112
28238,CCc1occc1C#N,4.0404
28239,C#Cc1nc[nH]c1CC,4.3399
28240,CCc1[nH]cnc1C#N,7.4364
28241,C#Cc1ncoc1CC,2.3083
28242,CCc1ocnc1C#N,5.1114
28243,C#Cc1cc[nH]c1NC,3.262
28244,CNc1[nH]ccc1C#N,6.559
28245,C#Cc1ccoc1NC,1.7195
28246,CNc1occc1C#N,4.6398
28247,C#Cc1nc[nH]c1NC,4.986
28248,CNc1[nH]cnc1C#N,8.0471
28249,C#Cc1ncoc1NC,3.6761
28250,CNc1ocnc1C#N,6.2034
28251,C#Cc1cc[nH]c1OC,2.0275
28252,COc1[nH]ccc1C#N,7.7809
28253,C#Cc1ccoc1OC,2.1039
28254,COc1occc1C#N,5.7419
28255,C#Cc1nc[nH]c1OC,5.8066
28256,COc1[nH]cnc1C#N,9.0711
28257,C#Cc1ncoc1OC,3.6748
28258,COc1ocnc1C#N,6.9245
28259,N#Cc1ccoc1CN,4.6553
28260,N#Cc1ncoc1CN,5.9227
28261,C#Cc1cc[nH]c1CO,2.7764
28262,N#Cc1cc[nH]c1CO,5.7461
28263,CCc1cc[nH]c1CC,1.7709
28264,CCc1ccoc1CC,0.636
28265,CCc1nc[nH]c1CC,3.4785
28266,CCc1ncoc1CC,1.7519
28267,CCc1[nH]ccc1CO,2.0007
28268,CCc1occc1CO,1.7241
28269,CCc1[nH]cnc1CO,3.7723
28270,CCc1ocnc1CO,1.517
28271,CCc1cc[nH]c1CO,2.0692
28272,CCc1nc[nH]c1CO,3.8039
28273,CCc1ccoc1CO,1.3062
28274,CCc1ncoc1CO,1.279
28275,CCc1[nH]ccc1NC,1.4029
28276,CCc1occc1NC,1.4953
28277,CCc1[nH]cnc1NC,2.9713
28278,CCc1ocnc1NC,1.8398
28279,CCc1cc[nH]c1NC,1.2486
28280,CCc1ccoc1NC,1.4034
28281,CCc1ncoc1NC,2.5748
28282,CCc1cc[nH]c1OC,2.0512
28283,COc1ccoc1C#N,6.46
28284,C#Cc1ocnc1OC,0.8872
28285,COc1ncoc1C#N,4.8199
28286,N#Cc1ocnc1CN,3.6357
28287,C#Cc1[nH]ccc1CO,1.3324
28288,N#Cc1[nH]ccc1CO,3.4086
28289,C#Cc1[nH]cnc1CO,4.4205
28290,N#Cc1[nH]cnc1CO,4.1322
28291,C#Cc1occc1CO,1.7284
28292,N#Cc1occc1CO,4.2935
28293,C#Cc1ocnc1CO,1.6909
28294,N#Cc1ocnc1CO,3.5381
28295,CCc1cc[nH]c1C=O,2.7648
28296,CCc1nc[nH]c1C=O,1.0273
28297,CCc1ccoc1C=O,4.4651
28298,CCc1ncoc1C=O,2.6303
28299,CNc1cc[nH]c1C=O,3.684
28300,CNc1nc[nH]c1C=O,2.1308
28301,CNc1ccoc1C=O,5.8437
28302,CNc1ncoc1C=O,4.3918
28303,COc1cc[nH]c1C=O,4.2693
28304,COc1nc[nH]c1C=O,2.6724
28305,COc1ccoc1C=O,6.0456
28306,COc1ncoc1C=O,4.2719
28307,O=Cc1[nH]ccc1CO,2.408
28308,O=Cc1[nH]cnc1CO,2.1078
28309,O=Cc1occc1CO,4.4031
28310,O=Cc1ocnc1CO,2.821
28311,CCc1ccn2c1CC2,1.9604
28312,CCc1nc[nH]c1OC,3.5415
28313,CCc1[nH]ccc1OC,1.2157
28314,CCc1occc1OC,1.4873
28315,CCc1[nH]cnc1OC,2.5143
28316,CCc1ocnc1OC,0.3193
28317,CCc1ccoc1OC,1.0229
28318,CCc1ncoc1OC,2.3164
28319,CNc1[nH]ccc1CO,1.8071
28320,CNc1occc1CO,1.1981
28321,CNc1[nH]cnc1CO,4.0629
28322,CNc1ocnc1CO,2.4118
28323,CNc1cc[nH]c1CO,0.7646
28324,CNc1nc[nH]c1CO,3.2759
28325,CNc1ccoc1CO,1.6193
28326,CNc1ncoc1CO,1.3252
28327,CNc1ccoc1NC,0.9248
28328,CNc1nc[nH]c1NC,2.3583
28329,CNc1ncoc1NC,1.7892
28330,CNc1cc[nH]c1OC,0.8635
28331,CNc1nc[nH]c1OC,2.4386
28332,CNc1[nH]ccc1OC,0.3987
28333,CNc1occc1OC,0.7949
28334,CNc1[nH]cnc1OC,1.7342
28335,CNc1ocnc1OC,1.1722
28336,CNc1ccoc1OC,0.7225
28337,CNc1ncoc1OC,1.6641
28338,COc1ncoc1CN,1.1744
28339,COc1[nH]ccc1CO,0.7928
28340,COc1occc1CO,0.8487
28341,COc1[nH]cnc1CO,3.3673
28342,COc1ocnc1CO,2.9181
28343,COc1cc[nH]c1CO,0.9732
28344,COc1nc[nH]c1CO,2.5585
28345,COc1ccoc1CO,3.154
28346,COc1ncoc1CO,1.7332
28347,COc1cc[nH]c1OC,1.1552
28348,COc1ccoc1OC,1.5736
28349,COc1nc[nH]c1OC,2.0044
28350,COc1ncoc1OC,1.3471
28351,NCc1ocnc1CO,3.6724
28352,OCc1cc[nH]c1CO,2.9651
28353,OCc1ccoc1CO,2.3149
28354,OCc1nc[nH]c1CO,2.5284
28355,OCc1ncoc1CO,2.3191
28356,C#Cc1[nH]ccc1CC,1.495
28357,CCc1cc[nH]c1C#N,4.2621
28358,C#Cc1[nH]cnc1CC,2.7322
28359,CCc1nc[nH]c1C#N,3.3209
28360,C#Cc1occc1CC,1.2265
28361,CCc1ccoc1C#N,4.8312
28362,C#Cc1ocnc1CC,0.8878
28363,CCc1ncoc1C#N,2.9029
28364,C#Cc1[nH]ccc1NC,0.9832
28365,CNc1cc[nH]c1C#N,4.297
28366,C#Cc1[nH]cnc1NC,1.7309
28367,CNc1nc[nH]c1C#N,3.1205
28368,C#Cc1occc1NC,2.3351
28369,CNc1ccoc1C#N,5.5462
28370,C#Cc1ocnc1NC,1.405
28371,CNc1ncoc1C#N,3.991
28372,C#Cc1[nH]ccc1OC,1.957
28373,COc1cc[nH]c1C#N,5.554
28374,C#Cc1[nH]cnc1OC,2.0798
28375,COc1nc[nH]c1C#N,4.4902
28376,C#Cc1occc1OC,2.6702
28377,CCc1ncn2c1CC2,3.6585
28378,CNc1ccn2c1CC2,1.4502
28379,CNc1ncn2c1CC2,3.3276
28380,COc1ccn2c1CC2,1.3051
28381,COc1ncn2c1CC2,2.8593
28382,OCc1ccn2c1CC2,2.19
28383,OCc1ncn2c1CC2,5.2159
28384,CCc1cc(=N)nc[nH]1,6.3721
28385,CCc1cc(=N)nco1,3.9385
28386,CCc1cc(=O)cc[nH]1,6.7979
28387,CCc1cc(=O)cco1,4.4125
28388,CCc1cc(=O)nc[nH]1,7.9187
28389,CCc1cc(=O)nco1,5.6736
28390,CCc1nc(=N)cco1,3.8
28391,CCc1nc(=N)nc[nH]1,6.8887
28392,CCc1nc(=N)nco1,4.6294
28393,CCc1nc(=O)cc[nH]1,7.2928
28394,CCc1nc(=O)cco1,5.1386
28395,CCc1nc(=O)nco1,5.8094
28396,CNc1cc(=N)nco1,5.3676
28397,CNc1cc(=O)cc[nH]1,7.7245
28398,CNc1cc(=O)cco1,5.8485
28399,CNc1cc(=O)nc[nH]1,9.177
28400,CNc1cc(=O)nco1,7.3605
28401,CNc1nc(=N)cco1,5.2494
28402,CNc1ncnc(=N)[nH]1,5.2907
28403,CNc1nc(=N)nco1,6.0614
28404,CNc1nc(=O)cc[nH]1,7.9442
28405,CNc1nc(=O)cco1,6.043
28406,CNc1nc(=O)nc[nH]1,9.2624
28407,CNc1nc(=O)nco1,7.3637
28408,COc1cc(=N)nc[nH]1,5.8507
28409,COc1cc(=N)nco1,5.3271
28410,COc1cc(=O)cc[nH]1,8.1063
28411,COc1cc(=O)cco1,5.8202
28412,COc1cc(=O)nc[nH]1,9.0953
28413,COc1cc(=O)nco1,6.7959
28414,COc1nc(=N)cc[nH]1,5.2056
28415,O=C1OC2CC12O,4.028
28416,CC12CC1CC2O,1.316
28417,CC12CN1CC2O,1.752
28418,CC12NC1CC2O,2.7166
28419,C1C2CC1C2,0.0002
28420,C1C2CC1O2,1.8725
28421,C#CCC#C,0.4777
28422,C#CCC#N,3.5925
28423,N#CCC#N,3.6958
28424,C#CCC=O,2.0711
28425,N#CCC=O,2.172
28426,N=CNC=O,5.0884
28427,CC1CC2OC12C,1.8257
28428,CC1OC2CC12C,1.7765
28429,CC1OC2CC12O,2.2121
28430,OC1CC2CC12O,1.0064
28431,C#CCC1CCC1,0.716
28432,C#CCC1CCO1,2.155
28433,C#CCC1COC1,1.4936
28434,N#CCC1CCC1,4.0444
28435,N#CCC1CCO1,5.4171
28436,N#CCC1COC1,3.0877
28437,N#CCN1CCC1,4.3603
28438,N=COC1COC1,3.1311
28439,O=CCC1CCC1,2.7493
28440,O=CCC1CCO1,3.6035
28441,O=CCC1COC1,0.9463
28442,O=CCN1CCC1,2.9381
28443,O=CNC1CCC1,3.6685
28444,COc1nc(=N)cco1,2.8428
28445,COc1nc(=N)nc[nH]1,6.011
28446,COc1nc(=N)nco1,3.4709
28447,COc1nc(=O)cc[nH]1,6.2749
28448,COc1nc(=O)cco1,3.8308
28449,COc1nc(=O)nco1,5.0778
28450,NCc1cc(=O)nc[nH]1,8.629
28451,NCc1nc(=O)cco1,4.26
28452,NCc1ncnc(=O)[nH]1,6.7438
28453,N=c1cc(CO)[nH]cn1,5.0546
28454,N=c1cc(CO)ocn1,3.6608
28455,O=c1cc[nH]c(CO)c1,7.8828
28456,O=c1ccoc(CO)c1,4.2592
28457,O=c1cc(CO)ocn1,5.1595
28458,N=c1cc[nH]c(CO)n1,5.6701
28459,N=c1ccoc(CO)n1,3.2117
28460,N=c1nc[nH]c(CO)n1,6.6601
28461,N=c1ncoc(CO)n1,4.2486
28462,O=c1ccoc(CO)n1,4.9899
28463,O=c1ncoc(CO)n1,4.9192
28464,CCc1ccoc(=N)c1,3.5778
28465,CCc1cc(=N)ocn1,1.7443
28466,CCc1cc[nH]c(=O)c1,4.2213
28467,CCc1cc(=O)[nH]cn1,2.486
28468,CCc1ccoc(=O)c1,4.9657
28469,CCc1cc(=O)ocn1,3.1836
28470,CCc1nc[nH]c(=N)n1,2.2953
28471,CCc1ccoc(=N)n1,4.6927
28472,CCc1ncoc(=N)n1,2.9756
28473,CCc1cc[nH]c(=O)n1,5.504
28474,CCc1nc[nH]c(=O)n1,3.968
28475,CCc1ccoc(=O)n1,5.6224
28476,CCc1ncoc(=O)n1,3.6959
28477,CNc1ccoc(=N)c1,5.154
28478,CNc1cc(=N)ocn1,3.4962
28479,CNc1cc[nH]c(=O)c1,5.343
28480,CNc1cc(=O)[nH]cn1,3.6916
28481,CNc1ccoc(=O)c1,6.8022
28482,CNc1cc(=O)ocn1,5.2886
28483,CNc1ccoc(=N)n1,5.8393
28484,CNc1ncoc(=N)n1,4.3285
28485,CNc1cc[nH]c(=O)n1,6.1188
28486,CNc1nc[nH]c(=O)n1,4.3912
28487,CNc1ccoc(=O)n1,7.0656
28488,CNc1ncoc(=O)n1,5.3315
28489,COc1cc(=N)[nH]cn1,4.1414
28490,COc1ccoc(=N)c1,3.0329
28491,COc1cc(=N)ocn1,3.4412
28492,COc1cc[nH]c(=O)c1,3.3704
28493,COc1cc(=O)[nH]cn1,4.0942
28494,COc1ccoc(=O)c1,4.6432
28495,COc1cc(=O)ocn1,4.4661
28496,COc1nc[nH]c(=N)n1,1.0271
28497,COc1ccoc(=N)n1,3.6886
28498,COc1ncoc(=N)n1,1.7661
28499,COc1cc[nH]c(=O)n1,4.3114
28500,COc1nc[nH]c(=O)n1,2.6358
28501,COc1ccoc(=O)n1,4.7842
28502,COc1ncoc(=O)n1,2.8558
28503,N=c1nc(CN)nc[nH]1,2.6605
28504,N=c1cc(CO)cco1,4.7878
28505,N=c1cc(CO)nco1,2.1432
28506,O=c1cc(CO)cc[nH]1,5.3591
28507,O=c1cc(CO)nc[nH]1,2.9634
28508,O=c1cc(CO)cco1,6.2002
28509,O=c1cc(CO)nco1,3.0126
28510,N=c1nc(CO)nc[nH]1,3.7282
28511,CCc1cc(C)c(N)o1,0.799
28512,CCc1cc(C)c(O)[nH]1,0.6109
28513,CCc1cc(N)c(C)[nH]1,1.4407
28514,CCc1cc(N)c(C)o1,1.3242
28515,CCc1cc(N)c(N)o1,1.0301
28516,CCc1cc(N)c(O)[nH]1,1.0703
28517,CCc1cc(N)c(O)o1,0.3179
28518,CCc1cc(O)c(C)[nH]1,1.6252
28519,CCc1cc(O)c(C)o1,1.6085
28520,CCc1cc(O)c(N)[nH]1,0.7584
28521,CCc1cc(O)c(N)o1,0.8017
28522,CCc1cc(O)c(O)[nH]1,1.2555
28523,CCc1nc(C)c(C)o1,1.4837
28524,CCc1nc(C)c(N)o1,2.2599
28525,CCc1nc(C)c(O)[nH]1,2.2814
28526,CCc1nc(N)c(C)o1,1.4092
28527,CCc1nc(N)c(N)o1,2.0659
28528,CCc1nc(N)c(O)[nH]1,1.2895
28529,CCc1nc(O)c(C)[nH]1,2.7156
28530,CCc1nc(O)c(C)o1,0.9311
28531,CCc1nc(O)c(N)[nH]1,1.6426
28532,CCc1nc(O)c(N)o1,1.9756
28533,CCc1nc(O)c(O)[nH]1,1.5702
28534,CNc1cc(C)c(C)[nH]1,1.2497
28535,CNc1cc(C)c(C)o1,1.1705
28536,CNc1cc(C)c(N)o1,1.7919
28537,CNc1cc(C)c(O)[nH]1,0.3666
28538,CNc1cc(C)c(O)o1,2.4296
28539,CNc1cc(N)c(C)[nH]1,1.5523
28540,CNc1cc(N)c(C)o1,0.8154
28541,CNc1cc(N)c(N)o1,1.1139
28542,CNc1cc(N)c(O)[nH]1,1.483
28543,CNc1cc(N)c(O)o1,1.1573
28544,CNc1cc(O)c(C)[nH]1,1.7924
28545,CNc1cc(O)c(C)o1,2.4884
28546,CNc1cc(O)c(N)[nH]1,1.4181
28547,CNc1cc(O)c(N)o1,2.353
28548,CNc1cc(O)c(O)[nH]1,1.5691
28549,CNc1cc(O)c(O)o1,2.7867
28550,CNc1nc(C)c(C)o1,1.5753
28551,O=CNC1COC1,2.7698
28552,O=COC1CCC1,4.0416
28553,N=c1nc(CO)cco1,5.2693
28554,N=c1nc(CO)nco1,4.0539
28555,O=c1nc(CO)cc[nH]1,6.5895
28556,O=c1nc(CO)nc[nH]1,5.235
28557,O=c1nc(CO)cco1,5.4672
28558,O=c1nc(CO)nco1,3.6038
28559,C#Cc1c[nH]c(CC)c1,3.0037
28560,CCc1cc(C#N)c[nH]1,6.7179
28561,C#Cc1coc(CC)c1,1.0033
28562,CCc1cc(C#N)co1,4.7298
28563,C#Cc1c[nH]c(CC)n1,4.0794
28564,CCc1nc(C#N)c[nH]1,7.5558
28565,C#Cc1coc(CC)n1,1.7348
28566,CCc1nc(C#N)co1,5.3653
28567,C#Cc1c[nH]c(NC)c1,2.7271
28568,CNc1cc(C#N)c[nH]1,6.5855
28569,C#Cc1coc(NC)c1,2.1749
28570,CNc1cc(C#N)co1,5.8425
28571,C#Cc1c[nH]c(NC)n1,4.5309
28572,CNc1nc(C#N)c[nH]1,8.3073
28573,C#Cc1coc(NC)n1,2.5866
28574,CNc1nc(C#N)co1,6.514
28575,C#Cc1c[nH]c(OC)c1,2.4576
28576,COc1cc(C#N)c[nH]1,6.2087
28577,C#Cc1coc(OC)c1,1.7544
28578,COc1cc(C#N)co1,5.5357
28579,C#Cc1c[nH]c(OC)n1,2.9033
28580,COc1nc(C#N)c[nH]1,6.548
28581,C#Cc1coc(OC)n1,3.2254
28582,COc1nc(C#N)co1,6.6239
28583,C#Cc1coc(CN)n1,1.4776
28584,N#Cc1coc(CN)n1,6.0215
28585,C#Cc1c[nH]c(CO)c1,3.4179
28586,N#Cc1c[nH]c(CO)c1,7.6503
28587,C#Cc1coc(CO)c1,1.0307
28588,N#Cc1coc(CO)c1,4.0777
28589,C#Cc1c[nH]c(CO)n1,4.0125
28590,N#Cc1c[nH]c(CO)n1,7.747
28591,C#Cc1coc(CO)n1,2.5294
28592,N#Cc1coc(CO)n1,4.2436
28593,Cc1cc(CO)[nH]c1C,1.0243
28594,Cc1cc(CO)oc1C,2.0191
28595,Cc1nc(CN)oc1C,2.172
28596,Cc1nc(CO)[nH]c1C,2.9336
28597,Cc1nc(CO)oc1C,3.2379
28598,Cc1[nH]c(CO)cc1N,1.5464
28599,Cc1oc(CO)cc1N,2.251
28600,Cc1oc(CN)nc1N,2.6083
28601,Cc1[nH]c(CO)nc1N,2.3836
28602,Cc1oc(CO)nc1N,3.2227
28603,Cc1cc(CO)[nH]c1N,1.6596
28604,Cc1nc(CO)[nH]c1N,2.4149
28605,Cc1cc(CO)oc1N,2.5576
28606,Cc1nc(CO)oc1N,2.7075
28607,Cc1[nH]c(CO)cc1O,0.6958
28608,Cc1oc(CO)cc1O,1.0547
28609,Cc1oc(CN)nc1O,0.6081
28610,Cc1[nH]c(CO)nc1O,3.0346
28611,Cc1oc(CO)nc1O,1.5888
28612,Cc1cc(CO)[nH]c1O,1.7753
28613,Cc1nc(CO)[nH]c1O,2.1422
28614,C=C1C=C(C)C(=O)O1.N,6.0164
28615,CCc1cc(C)c(C)[nH]1,1.6797
28616,CCc1cc(C)c(C)o1,0.3621
28617,CCc1cc(C)c(N)[nH]1,0.8749
28618,O=COC1COC1,2.762
28619,CC#CC1CCC1,0.1237
28620,CC#CC1CCO1,1.8317
28621,CC#CC1COC1,1.9646
28622,CCN=C1CCO1,2.0924
28623,CCCC1CCC1,0.097
28624,CCCC1CCO1,1.5606
28625,CCCC1COC1,1.9721
28626,CCOC1CCC1,0.9383
28627,CCOC1COC1,2.2394
28628,COCC1CCC1,0.9237
28629,COCC1CCO1,1.3299
28630,COCC1COC1,2.0907
28631,OCCC1CCC1,1.3777
28632,OCCC1CCO1,0.9669
28633,OCCC1COC1,2.3887
28634,CC#CC1CC1C,0.1951
28635,CC#CC1CC1O,1.6611
28636,CC#CC1CN1C,1.5456
28637,CC#CC1NC1C,1.2623
28638,CC#CC1OC1C,2.0672
28639,C#CCC1CC1C,0.8682
28640,CC1CC1CC#N,4.2444
28641,C#CCN1CC1C,0.9913
28642,CC1CN1CC#N,4.8145
28643,C#CCC1NC1C,1.735
28644,CC1NC1CC#N,4.6702
28645,C#CCC1OC1C,2.0811
28646,CC1OC1CC#N,5.0918
28647,C#CCC1CN1C,1.2415
28648,CN1CC1CC#N,4.0632
28649,C#CCC1CC1O,1.77
28650,N#CCC1CC1O,4.5785
28651,CC1CC1CC=O,2.9462
28652,CC1CC1NC=O,3.456
28653,CC1CC1OC=O,3.8932
28654,CC1CN1CC=O,3.0117
28655,CC1NC1CC=O,3.2446
28656,CC1OC1CC=O,3.1647
28657,CN1CC1CC=O,2.3417
28658,CNc1nc(C)c(N)o1,2.7066
28659,CNc1nc(C)c(O)[nH]1,2.0752
28660,CNc1nc(N)c(C)o1,1.9242
28661,CNc1nc(N)c(N)o1,2.4806
28662,CNc1nc(N)c(O)[nH]1,1.5364
28663,CNc1nc(N)c(O)o1,1.2623
28664,CNc1nc(O)c(C)[nH]1,3.4177
28665,CNc1nc(O)c(C)o1,2.1972
28666,CNc1nc(O)c(N)[nH]1,2.3276
28667,CNc1nc(O)c(N)o1,2.9726
28668,CNc1nc(O)c(O)[nH]1,2.3113
28669,COc1cc(C)c(C)[nH]1,0.9619
28670,COc1cc(C)c(C)o1,1.04
28671,COc1cc(C)c(N)[nH]1,0.214
28672,COc1cc(C)c(N)o1,1.9695
28673,COc1cc(C)c(O)[nH]1,0.4426
28674,COc1cc(N)c(C)[nH]1,1.261
28675,COc1cc(N)c(C)o1,1.3115
28676,COc1cc(N)c(N)o1,1.8419
28677,COc1cc(N)c(O)[nH]1,0.7223
28678,COc1cc(N)c(O)o1,0.8558
28679,COc1cc(O)c(C)[nH]1,1.9293
28680,COc1cc(O)c(C)o1,0.9639
28681,COc1cc(O)c(N)[nH]1,1.6605
28682,COc1cc(O)c(N)o1,1.7834
28683,COc1cc(O)c(O)[nH]1,1.5809
28684,COc1nc(C)c(C)[nH]1,1.9956
28685,COc1nc(C)c(C)o1,0.4131
28686,COc1nc(C)c(N)[nH]1,1.3595
28687,COc1nc(C)c(N)o1,3.7194
28688,COc1nc(C)c(O)[nH]1,1.9275
28689,COc1nc(N)c(C)[nH]1,1.6936
28690,COc1nc(N)c(C)o1,1.4201
28691,COc1nc(N)c(N)[nH]1,1.5595
28692,COc1nc(N)c(N)o1,1.049
28693,COc1nc(N)c(O)[nH]1,1.1478
28694,COc1nc(N)c(O)o1,2.2324
28695,COc1nc(O)c(C)[nH]1,1.8699
28696,COc1nc(O)c(C)o1,1.4587
28697,COc1nc(O)c(N)[nH]1,0.7536
28698,COc1nc(O)c(N)o1,1.5152
28699,COc1nc(O)c(O)[nH]1,0.8843
28700,Nc1cc(CO)oc1N,2.3196
28701,Nc1nc(CO)[nH]c1N,1.4802
28702,Nc1nc(CO)oc1N,1.9628
28703,Nc1[nH]c(CO)cc1O,1.36
28704,Nc1oc(CO)cc1O,1.9714
28705,Nc1[nH]c(CO)nc1O,1.9662
28706,Nc1oc(CO)nc1O,2.0855
28707,Nc1cc(CO)[nH]c1O,1.9493
28708,Nc1nc(CO)[nH]c1O,1.0535
28709,Nc1cc(CO)oc1O,1.8997
28710,C=C1C=C(O)C(=O)O1.N,0.9693
28711,NCc1nc(O)c(N)o1,0.9038
28712,OCc1cc(O)c(O)[nH]1,1.9734
28713,OCc1nc(O)c(O)[nH]1,0.9044
28714,CCc1cc(C)cn1C,1.8174
28715,CCc1cc(N)cn1C,1.8099
28716,CCc1cc(O)cn1C,1.9281
28717,CCc1nc(C)cn1C,3.3517
28718,CCc1nc(N)cn1C,2.9381
28719,CCc1nc(O)cn1C,3.089
28720,Cc1cc(CO)n(C)c1,0.8879
28721,Cc1cn(C)c(CO)n1,2.4448
28722,Cn1cc(N)cc1CO,2.4757
28723,Cn1cc(N)nc1CO,2.4536
28724,Cn1cc(O)cc1CO,3.1709
28725,COc1nc(C=O)c[nH]1,5.7455
28726,COc1nc(C=O)co1,6.0951
28727,O=Cc1c[nH]c(CO)c1,5.9566
28728,O=Cc1coc(CO)c1,2.5357
28729,O=Cc1c[nH]c(CO)n1,6.7299
28730,O=Cc1coc(CO)n1,4.4921
28731,CCc1ccn(C=O)c1,2.6954
28732,CCc1cn(C=O)cn1,3.0103
28733,CNc1ccn(C=O)c1,3.7921
28734,CNc1cn(C=O)cn1,3.5737
28735,COc1ccn(C=O)c1,2.7882
28736,COc1cn(C=O)cn1,1.8107
28737,O=Cn1ccc(CO)c1,1.7297
28738,O=Cn1cnc(CO)c1,2.9795
28739,CCc1c[nH]c(CC)c1,1.7843
28740,CCc1coc(CC)c1,0.5789
28741,CCc1cc(CO)c[nH]1,2.9839
28742,CCc1cc(CO)co1,1.7491
28743,CCc1cc(NC)c[nH]1,1.3387
28744,CCc1cc(NC)co1,1.4274
28745,CCc1cc(OC)c[nH]1,2.335
28746,CCc1cc(OC)co1,0.5351
28747,CCc1c[nH]c(CO)c1,2.1083
28748,CCc1c[nH]c(CO)n1,3.0001
28749,CCc1c[nH]c(NC)c1,1.3996
28750,CCc1c[nH]c(OC)c1,1.1852
28751,CCc1c[nH]c(OC)n1,1.9525
28752,CCc1coc(CN)n1,1.7556
28753,CCc1coc(CO)c1,1.4856
28754,CCc1coc(CO)n1,2.7765
28755,CCc1coc(NC)c1,1.4314
28756,CCc1coc(NC)n1,1.5522
28757,CCc1coc(OC)c1,0.8075
28758,CCc1coc(OC)n1,2.4588
28759,Cn1cc(O)nc1CO,1.6373
28760,CNc1cc(C)cn1C,1.366
28761,CNc1cc(N)cn1C,1.5775
28762,CNc1cc(O)cn1C,2.1223
28763,CNc1nc(O)cn1C,2.7369
28764,COc1cc(C)cn1C,1.2523
28765,COc1cc(N)cn1C,1.3076
28766,COc1cc(O)cn1C,2.2535
28767,COc1nc(C)cn1C,2.1188
28768,COc1nc(N)cn1C,1.8443
28769,COc1nc(O)cn1C,2.2823
28770,CCc1cn(C)c(=N)o1,3.27
28771,CCc1cn(C)c(=O)[nH]1,3.8161
28772,CCc1cn(C)c(=O)o1,4.559
28773,Cn1cc(CO)[nH]c1=O,3.7754
28774,Cn1cc(CO)oc1=N,2.2048
28775,CNc1cc(C)n(C)c1,1.4685
28776,CNc1cn(C)c(C)n1,2.7253
28777,CNc1cc(N)n(C)c1,0.7605
28778,CNc1cc(O)n(C)c1,0.7473
28779,CNc1cn(C)c(O)n1,1.5274
28780,COc1cc(C)n(C)c1,2.5101
28781,COc1cn(C)c(C)n1,2.8847
28782,COc1cc(N)n(C)c1,2.0204
28783,COc1cn(C)c(N)n1,2.7939
28784,COc1cc(O)n(C)c1,1.7629
28785,COc1cn(C)c(O)n1,1.7199
28786,CCc1cn(C)cc1C,1.7836
28787,CCc1cn(C)cc1N,1.7965
28788,CCc1cn(C)cc1O,1.8488
28789,Cc1cn(C)cc1CO,0.4862
28790,Cn1cc(N)c(CO)c1,1.0045
28791,Cn1cc(O)c(CO)c1,1.5995
28792,CNc1cn(C)cc1C,1.2785
28793,CNc1cn(C)cc1N,1.7109
28794,CNc1cn(C)cc1O,2.9213
28795,COc1cn(C)cc1C,2.3
28796,COc1cn(C)cc1N,1.6686
28797,COc1cn(C)cc1O,2.7541
28798,CCc1cc(C=O)c[nH]1,5.075
28799,CCc1cc(C=O)co1,3.6496
28800,CCc1nc(C=O)c[nH]1,6.8966
28801,CNc1nc(CO)co1,1.0518
28802,CNc1c[nH]c(NC)n1,2.8808
28803,CNc1coc(NC)n1,1.5022
28804,CNc1nc(OC)c[nH]1,3.3167
28805,CNc1nc(OC)co1,2.2172
28806,COc1cc(CO)c[nH]1,2.7618
28807,COc1cc(CO)co1,1.8855
